property_name,property_type,society,sector,price,pricepersqft,area,areaWithType,bedRoom,bathroom,balcony,address,floorNum,facing,agePossession,nearbyLocations,description,rating,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,Water Purifier,Chimney,Fridge,Washing Machine,Geyser,Dining Table,AC,Modular Kitchen,Fan,Light,Sofa,Bed,Microwave,Exhaust Fan,TV,Wardrobe,Stove,Curtains,furnish_type,luxury_score,area_room_ratio,latitude,longitude
3 BHK Flat in Sainikpuri,flat,Venkateswara Residency,sainikpuri,1.55,7757.757757757758,1998.0,Carpet area: 1998 (185.62 sq.m.),3.0,4.0,2,"Sainikpuri, Secunderabad, Hyderabad",4.0,West,Moderately Old,47.0,"Duplex flat in 4th floor at sainikpuri which is prime location, 2 min walk to spencer's super market, sri sai super market, 5 temples and a church","['Safety4.3 out of 5', 'Environment4.4 out of 5', 'Lifestyle4.5 out of 5', 'Connectivity4.3 out of 5']",,,1998.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,21.0,666.0,17.4928,78.5469
2 BHK Flat in Nallagandla,flat,Abode Anandam,nallagandla,0.83,7217.391304347826,1150.0,Built Up area: 1150 (106.84 sq.m.),2.0,2.0,1,"Nalagandla, Nallagandla, Hyderabad, Hyderabad",5.0,West,Relatively New,,Multistorey apartment is available for sale. It is a good location property. Please contact for more details. Abode anandam nalagandla,"['Safety4.1 out of 5', 'Environment4 out of 5', 'Lifestyle4.1 out of 5', 'Connectivity4 out of 5']",,1150.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,68.0,575.0,17.4748,78.3103
3 BHK Flat in Bachupally,flat,Umas Serenity Heights,bachupally,0.8,5763.688760806916,1388.0,Built Up area: 1475 (137.03 sq.m.),3.0,3.0,3,"Bachupally, Hyderabad, Hyderabad",1.0,,Relatively New,10.0,"We are the proud owners of this 3 bhk apartment available in umas serenity heights, bachupally, hyderabad. This furnished apartment it is a and the unit is located on 1st floor and has a built up area of 1475 sq.Ft. 3bhk it has 3 bathroom(s) and 3 balcony(s). The ownership is freehold type.
And in three balconies grilled has been there","['Safety4.1 out of 5', 'Environment4.1 out of 5', 'Lifestyle4.2 out of 5', 'Connectivity4.2 out of 5']",,1475.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,462.6666666666667,17.5513,78.3855
3 BHK Flat in Kushaiguda,flat,Aravind Sree Lakshmi Residency,kushaiguda,0.85,6041.222459132907,1407.0,Carpet area: 1407 (130.71 sq.m.),3.0,3.0,2,"Kushaiguda, Secunderabad, Hyderabad",4.0,East,New Property,46.0,"Looking for a 3 bhk property for sale in secunderabad? Buy this 3 bhk flat in aravind sree lakshmi residency that is situated in kushaiguda, secunderabad. This is a east-Facing property. The flat is over 1407 sq.Ft. Carpet area and comes with 3 bedroom(s), 3 bathrooms and 2 balconies. The flat has a total of 5 floors and this property is situated on 4th floor. As the project is already ready to move, so you can easily move into this 0-1 year old property. The flat comes well built with others flooring options. This flat is located near close to metro station, close to school, close to market and close to railway station. The flat will offer a modern lifestyle as it is presented with many of the amenities such as shopping centre and security personnel. The residential project is well equipped to meet all your water needs through access to municipal corporation and borewell/tank supply.","['Safety4 out of 5', 'Environment3.9 out of 5', 'Lifestyle4 out of 5', 'Connectivity4.1 out of 5']",,,1407.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,469.0,17.4803,78.5699
2 BHK Flat in Bachupally,flat,Sanvi High Rise Apartments,bachupally,0.72,5975.103734439834,1205.0,Super Built up area 1205(111.95 sq.m.),2.0,2.0,1,"Bachupally, Hyderabad, Hyderabad",1.0,,Under Construction,8.0,"We are the proud owners of this 2 bhk apartment available in sanvi high rise apartments, bachupally, hyderabad. This it is a and the unit is located on 1st floor and has a super built-Up area of 1205 sq.Ft. . It has 2 bathroom(s) and 1 balcony(s). The ownership is freehold type.","['Safety4.1 out of 5', 'Environment4.1 out of 5', 'Lifestyle4.2 out of 5', 'Connectivity4.2 out of 5']",1205.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.5,17.5513,78.3855
2 BHK Flat in Kukatpally,flat,Sumashaila Vaddepally Enclave4.1 ★,kukatpally,0.9,7601.351351351352,1184.0,Super Built up area 1180(109.63 sq.m.),2.0,2.0,1,"Kukatpally, Hyderabad, Hyderabad",2.0,West,Moderately Old,47.0,"Located in the popular residential address of kukatpally, hyderabad, sumashaila vaddepally enclave is one of the most preferred destination for apartments in hyderabad. This 2 bhk flat is your ticket to be a part of this community. The flat occupies a super built up area of 1180 sq.Ft. That consists of 2 bedrooms, 2 bathrooms and 1 balcony. The property is located on the 2nd floor of a 5 floors tall building. This 5-10 years old property is available for immediate possession as the project is ready to move.","['Management3.9 out of 5', 'Construction3.9 out of 5', 'Amenities4.2 out of 5', 'Green Area4.2 out of 5', 'Connectivity4 out of 5']",1180.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,29.0,592.0,17.4875,78.3953
2 BHK Flat in Bachupally,flat,Sanvi High Rise Apartments,bachupally,0.54,4500.0,1200.0,Super Built up area 1200(111.48 sq.m.),2.0,2.0,2,"Bachupally, Hyderabad, Hyderabad",33.0,,Under Construction,8.0,"We are the proud owners of this 2 bhk apartment available in sanvi high rise apartments, bachupally, hyderabad. This it is a and the unit is located on 33rd floor and has a super built-Up area of 1200 sq.Ft. . It has 2 bathroom(s) and 2 balcony(s). The ownership is freehold type.","['Safety4.1 out of 5', 'Environment4.1 out of 5', 'Lifestyle4.2 out of 5', 'Connectivity4.2 out of 5']",1200.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,600.0,17.5513,78.3855
2 BHK Flat in Mansoorabad,flat,lb Nagar,mansoorabad,0.7,7000.0,1000.0,Built Up area: 1000 (92.9 sq.m.),2.0,2.0,1,"404, Plot No 60/61, Mansoorabad, Hyderabad, Hyderabad",4.0,West,Relatively New,50.0,"40feet road at deadened street within 300mtr international school, hospital, transport connectivity, mall
1km to metro station, malls","['Safety4.2 out of 5', 'Environment4.2 out of 5', 'Lifestyle4.1 out of 5', 'Connectivity4.1 out of 5']",,1000.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,109.0,500.0,17.3427,78.5735
2 BHK Flat in Kokapet,flat,Vertex Panache4.1 ★,kokapet,1.4,11023.622047244096,1270.0,Super Built up area 1270(117.99 sq.m.)Built Up area: 970 sq.ft. (90.12 sq.m.),2.0,2.0,3,"B902, Kokapet, Hyderabad, Hyderabad",9.0,North-East,Relatively New,12.0,"This is a new construction 5 min / 3 km away from financial district. The flat is on the 9th floor and very airy. The price is all inclusive by builder. The complex has all the latest amenities. The cost includes 3 lac for car parking, 2 lac for club membership, 1 lac against corpus fund deposited with association, 1 lac for manjira water connection. Its a semi furnished house . The society has pipe gas.
 Additional details :The society has dedicated security guards for every tower.
Partial power backup is available.
Daily needs shopping could be done within the society premises to make the stay convinent.
Piped gas facility is available in the property.","['Management4 out of 5', 'Construction4.1 out of 5', 'Amenities4.1 out of 5', 'Green Area4 out of 5', 'Connectivity4.1 out of 5']",1270.0,970.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,164.0,635.0,17.3933,78.3411
3 BHK Flat in Bachupally,flat,Praneeth Pranav Townsquare,bachupally,0.95,6113.256113256113,1554.0,Super Built up area 1554(144.37 sq.m.)Built Up area: 1243 sq.ft. (115.48 sq.m.),3.0,3.0,1,"Bachupally, Hyderabad, Hyderabad",4.0,East,New Property,8.0,"Gated community with 4 floor club house and east facing flat, huge praneeth antilia roject on balcony side, so uninterrupted views and ventilation to both bedrooms and hall. High growth locality with bachupally flyover completing in the next couple of months and new orr exit 4a just 3 km aw.","['Safety4.1 out of 5', 'Environment4.1 out of 5', 'Lifestyle4.2 out of 5', 'Connectivity4.2 out of 5']",1554.0,1243.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,518.0,17.5513,78.3855
3 BHK Flat in BN reddy nagar,flat,Oak Tree Apaprtments,bn reddy nagar,0.8,5000.0,1600.0,Super Built up area 1595(148.18 sq.m.),3.0,3.0,1,"1st Lane Vinayaka Hills, BN reddy nagar, Hyderabad, Hyderabad",2.0,North,New Property,50.0,Well ventilated and spacious rooms. Easily access to grocery stores and near to schools. 5 kms to lb nagar metro and 10 kms to outer ring road.,"['Safety4.3 out of 5', 'Environment4.1 out of 5', 'Lifestyle4.3 out of 5', 'Connectivity4.3 out of 5']",1595.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,533.3333333333334,17.3141,78.5613
2 BHK Flat in Kukatpally,flat,Sai Teja Residency Kukatpally,kukatpally,0.55,5339.805825242718,1030.0,Carpet area: 1030 (95.69 sq.m.),2.0,2.0,1,"Kukatpally, Nh 9, Kukatpally, Hyderabad, Hyderabad",2.0,,Undefined,49.0,"2bhk multistorey apartment for resale in sai teja residency kukatpally at kukatpally, nh 9 sai teja residency kukatpally kukatpally, nh 9","['Safety4.2 out of 5', 'Environment4 out of 5', 'Lifestyle4.5 out of 5', 'Connectivity4.4 out of 5']",,,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,515.0,17.4875,78.3953
3 BHK Flat in Kompally,flat,Hivision Residency,kompally,0.77,5600.0,1375.0,Carpet area: 1375 (127.74 sq.m.),3.0,3.0,1,"Kompally, Kompally, Secunderabad, Hyderabad",1.0,East,Undefined,36.0,3bhk multistorey apartment for resale in hivision residency at kompally hivision residency kompally,"['Safety4.3 out of 5', 'Environment4.2 out of 5', 'Lifestyle4.4 out of 5', 'Connectivity4.4 out of 5']",,,1375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.3333333333333,17.5366,78.4845
2 BHK Flat in Beeramguda,flat,Vedamsa Skanda Srinivasam,beeramguda,0.58,5043.478260869565,1150.0,Built Up area: 1150 (106.84 sq.m.)Carpet area: 1080 sq.ft. (100.34 sq.m.),2.0,2.0,1,"Beeramguda, Ramachandra Puram, Nh 9, Beeramguda, Hyderabad, Hyderabad",1.0,East,Undefined,6.0,"2bhk multistorey apartment for resale in vedamsa skanda srinivasam at beeramguda, ramachandra puram, nh 9 vedamsa skanda srinivasam beeramguda, ramachandra puram, nh 9","['Safety4.1 out of 5', 'Environment4 out of 5', 'Lifestyle4.1 out of 5', 'Connectivity4.1 out of 5']",,1150.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,17.5185,78.3038
3 BHK Flat in Sanath Nagar,flat,Lodha Casa Paradiso,sanath nagar,1.8,9900.9900990099,1818.0,Built Up area: 1818 (168.9 sq.m.),3.0,3.0,3,"Sanath Nagar, Nh 9, Sanath Nagar, Hyderabad, Hyderabad",5.0,East,Undefined,49.0,"3bhk multistorey apartment for resale in lodha casa paradiso at sanath nagar, nh 9 lodha casa paradiso sanath nagar, nh 9","['Safety4.2 out of 5', 'Environment4 out of 5', 'Lifestyle4.1 out of 5', 'Connectivity4.3 out of 5']",,1818.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,606.0,17.4563,78.4439
2 BHK Flat in Adibatla,flat,Skyline Homes,adibatla,0.5,4166.666666666667,1200.0,Built Up area: 1200 (111.48 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),2.0,2.0,2,"Adibatla, Adibatla, Hyderabad, Hyderabad",7.0,East,Undefined,,2bhk multistorey apartment for resale in skyline homes at adibatla skyline homes adibatla,"['Safety4.2 out of 5', 'Environment4.2 out of 5', 'Lifestyle4.2 out of 5', 'Connectivity4.2 out of 5']",,1200.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,17.2335,78.5426
3 BHK Flat in Gachibowli,flat,Aliens Space Station,gachibowli,1.11,6950.532247964936,1597.0,Built Up area: 1597 (148.37 sq.m.)Carpet area: 1538 sq.ft. (142.88 sq.m.),3.0,3.0,1,"Gachibowli, Gachibowli, Hyderabad, Hyderabad",10.0,East,Undefined,13.0,3bhk multistorey apartment for resale in aliens space station at gachibowli aliens space station gachibowli,"['Safety4.2 out of 5', 'Environment4.2 out of 5', 'Lifestyle4.4 out of 5', 'Connectivity4.4 out of 5']",,1597.0,1538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.3333333333334,17.4401,78.3489
3 BHK Flat in Tanasha Nagar,flat,Kalyan anshita apartment,tanasha nagar,0.77,5414.908579465541,1422.0,Carpet area: 1200 (111.48 sq.m.),3.0,2.0,2,"Tanasha Nagar, Hyderabad, Hyderabad",4.0,,Relatively New,50.0,"We are the proud owners of this 3 bhk apartment available in kalyan anshita apartment, tanasha nagar, hyderabad. This semi-Furnished apartment is a 1-5 year old property, priced approximately at rs. 5000 per sq. Ft. Or rs. 65, 00, 000. It is a resale and a ready to move in apartment. The unit is located on the 4th floor and has a carpet area of 1200 sq. Ft. It has 2 bathroom(s) and 2 balcony(s). The ownership is freehold type. The apartment has 2 covered parking.",,,,1200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,474.0,17.4026,78.3878
3 BHK Flat in Alkapuri,flat,Rock Gardens,alkapuri,1.15,6301.369863013699,1825.0,Built Up area: 1825 (169.55 sq.m.)Carpet area: 1790 sq.ft. (166.3 sq.m.),3.0,3.0,2,"Alkapur Township Manikonda, Alkapuri, Hyderabad, Hyderabad",3.0,,Undefined,20.0,"3bhk multistorey apartment for resale in rock gardens at alkapur township, manikonda, outer ring road rock gardens alkapur township manikonda","['Safety3.9 out of 5', 'Environment3.9 out of 5', 'Lifestyle4 out of 5', 'Connectivity4.2 out of 5']",,1825.0,1790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.3333333333334,17.3686,78.554
2 BHK Flat in Manikonda,flat,Kalyans Anshita Pride,manikonda,0.77,6416.666666666667,1200.0,Super Built up area 1250(116.13 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2.0,2.0,1,"Manikonda, Hyderabad, Hyderabad",4.0,North,Moderately Old,49.0,"Kalyans anshita pride is one of hyderabad's most sought after destination for apartments and this 2 bhk flat in manikonda is your opportunity to be a part of this community. The flat occupies a super built up area of 1250 sq.Ft. That consists of 2 bedrooms, 2 bathrooms and 1 balcony. This flat lies on the 4th level of a 5 storey building. As the project is already ready to move, so you can easily move into this 5-10 years old property.","['Safety4.3 out of 5', 'Environment4.2 out of 5', 'Lifestyle4.4 out of 5', 'Connectivity4.3 out of 5']",1250.0,,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,16.0,600.0,17.4062,78.3763
3 BHK Flat in Nizampet,flat,Vazhraa Pushpak,nizampet,1.5,8797.653958944282,1705.0,Built Up area: 1705 (158.4 sq.m.),3.0,3.0,1,"Nizampet, Nizampet, Hyderabad, Hyderabad",0.0,East,Undefined,50.0,3bhk multistorey apartment for resale in vazhraa pushpak at nizampet vazhraa pushpak nizampet,"['Safety4.2 out of 5', 'Environment4 out of 5', 'Lifestyle4.3 out of 5', 'Connectivity4.3 out of 5']",,1705.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,568.3333333333334,17.5197,78.3779
3 BHK Flat in Kompally,flat,Amrutha Sangam,kompally,0.81,4764.705882352941,1700.0,Built Up area: 1700 (157.94 sq.m.)Carpet area: 1627 sq.ft. (151.15 sq.m.),3.0,3.0,2,"Kompally,hyderabad, Kompally, Secunderabad, Hyderabad",3.0,East,Undefined,,"3bhk multistorey apartment for resale in amrutha sangam at kompally amrutha sangam kompally,hyderabad","['Safety4.3 out of 5', 'Environment4.2 out of 5', 'Lifestyle4.4 out of 5', 'Connectivity4.4 out of 5']",,1700.0,1627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.6666666666666,17.5366,78.4845
3 BHK Flat in Kukatpally,flat,Indis One City,kukatpally,2.13,11952.861952861953,1782.0,Built Up area: 1782 (165.55 sq.m.),3.0,3.0,1,"Kukatpally, Nh 9, Kukatpally, Hyderabad, Hyderabad",0.0,West,Undefined,,"3bhk multistorey apartment for resale in indis one city at kukatpally, nh 9 indis one city kukatpally, nh 9","['Safety4.2 out of 5', 'Environment4 out of 5', 'Lifestyle4.5 out of 5', 'Connectivity4.4 out of 5']",,1782.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,17.4875,78.3953
3 BHK Flat in Hydershakote,flat,Green Earth Fort View,hydershakote,1.0,4761.9047619047615,2100.0,Built Up area: 2100 (195.1 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3.0,3.0,1,"Hydershakote, Hydershakote, Hyderabad, Hyderabad",3.0,East,Undefined,22.0,3bhk multistorey apartment for resale in green earth fort view at hydershakote green earth fort view hydershakote,"['Safety4.2 out of 5', 'Environment4 out of 5', 'Lifestyle4.1 out of 5', 'Connectivity4.2 out of 5']",,2100.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,700.0,17.363,78.3896
3 BHK Flat in Kondapur,flat,Bollineni Bion,kondapur,1.94,12034.739454094291,1612.0,Built Up area: 1620 (150.5 sq.m.),3.0,2.0,2,"Kondapur, Kondapur, Hyderabad, Hyderabad",22.0,West,New Property,49.0,3bhk multistorey apartment for resale in kondapur bollineni bion kondapur,"['Safety4.2 out of 5', 'Environment4.1 out of 5', 'Lifestyle4.3 out of 5', 'Connectivity4.2 out of 5']",,1620.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.3333333333334,17.4699,78.3578
3 BHK Flat in Kondapur,flat,Vasavi Skyla,kondapur,1.95,8590.308370044053,2270.0,Built Up area: 2270 (210.89 sq.m.),3.0,3.0,0,"Kondapur, Kondapur, Hyderabad, Hyderabad",18.0,,Undefined,49.0,3bhk multistorey apartment for resale in vasavi skyla at kondapur vasavi skyla kondapur,"['Safety4.2 out of 5', 'Environment4.1 out of 5', 'Lifestyle4.3 out of 5', 'Connectivity4.2 out of 5']",,2270.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.6666666666666,17.4699,78.3578
2 BHK Flat in Attapur,flat,GNR Harmony,attapur,0.8,7042.2535211267605,1136.0,Carpet area: 1136 (105.54 sq.m.),2.0,2.0,2,"Attapur, Attapur, Hyderabad, Hyderabad",1.0,North,Undefined,49.0,2bhk multistorey apartment for resale in gnr harmony at attapur gnr harmony attapur,"['Safety4.3 out of 5', 'Environment4.1 out of 5', 'Lifestyle4.4 out of 5', 'Connectivity4.4 out of 5']",,,1136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,568.0,17.3667,78.4285
3 BHK Flat in Gundlapochampalli,flat,Aparna Kanopy Tulip4.1 ★,gundlapochampalli,1.1,7638.888888888889,1440.0,Built Up area: 1440 (133.78 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3.0,3.0,2,"Kompally, Gundlapochampalli, Secunderabad, Hyderabad",5.0,East,Undefined,,3bhk multistorey apartment for resale in aparna kanopy tulip at kompally aparna kanopy tulip kompally,"['Management4.1 out of 5', 'Construction4.2 out of 5', 'Amenities4.2 out of 5', 'Green Area4.3 out of 5', 'Connectivity3.8 out of 5']",,1440.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,480.0,17.5671,78.4773
2 BHK Flat in Kompally,flat,VB City,kompally,0.55,6532.066508313539,842.0,Built Up area: 842 (78.22 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),2.0,2.0,1,"Kompally, Kompally, Secunderabad, Hyderabad",5.0,,Undefined,36.0,2bhk multistorey apartment for resale in vb city at kompally vb city kompally,"['Safety4.3 out of 5', 'Environment4.2 out of 5', 'Lifestyle4.4 out of 5', 'Connectivity4.4 out of 5']",,842.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,17.5366,78.4845
2 BHK Flat in Sainikpuri,flat,Janapriya Sitara,sainikpuri,0.4,6250.0,640.0,Built Up area: 640 (59.46 sq.m.),2.0,1.0,0,"Sainikpuri, Sainikpuri, Secunderabad, Hyderabad",9.0,,Undefined,46.0,2bhk multistorey apartment for resale in janapriya sitara at sainikpuri janapriya sitara sainikpuri,"['Safety4.3 out of 5', 'Environment4.4 out of 5', 'Lifestyle4.5 out of 5', 'Connectivity4.3 out of 5']",,640.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,320.0,17.4928,78.5469
2 BHK Flat in Teachers Colony,flat,Sai Regency Apartments,osmania university teachers colony,0.72,5839.41605839416,1233.0,Built Up area: 1233 (114.55 sq.m.),2.0,2.0,2,"Teachers Colony , Secunderabad, Hyderabad",1.0,North-East,Old Property,49.0,"Premium location, with in few meters you have park, playground, schools, bus stop, metro in 1 km secunderabad railway station 1.5 km, jubilee bus stand 2 kms. You have hospitals, colleges, shopping nearby.
Flat is fully secured with grills and cc tv. Lot of lung space around. Flat has no common walls, lift facility. Lot of greenery in the area.","['Safety3.7 out of 5', 'Environment3.7 out of 5', 'Lifestyle3.6 out of 5', 'Connectivity3.6 out of 5']",,1233.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,21.0,616.5,17.4919,78.5455
4 BHK Flat in Punjagutta,flat,Pasha Court Block B,punjagutta,3.2,8421.052631578947,3800.0,Carpet area: 3800 (353.03 sq.m.),4.0,4.0,3,"Punjagutta, Hyderabad, Hyderabad",3.0,North,Old Property,50.0,"The location and the community is very good ,it is in the centre of the city and very close to metro","['Safety4.1 out of 5', 'Environment3.8 out of 5', 'Lifestyle4.2 out of 5', 'Connectivity4.2 out of 5']",,,3800.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,4.0,12.0,1.0,4.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,58.0,950.0,17.4254,78.4505
3 BHK Flat in Manikonda,flat,Prajwal Enclave,manikonda,1.25,7936.507936507936,1575.0,Carpet area: 1575 (146.32 sq.m.),3.0,3.0,2,"Manikonda, Hyderabad, Hyderabad",3.0,East,Relatively New,49.0,East facing 3 bhk bedroom in prime location of manikonda. Third floor out of five floors. Two flats per floor. No of flats in building 10 flats.,"['Safety4.3 out of 5', 'Environment4.2 out of 5', 'Lifestyle4.4 out of 5', 'Connectivity4.3 out of 5']",,,1575.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,37.0,525.0,17.4062,78.3763
